Unnamed: 0,Match_id,Team,Over_num,Commentary,batsman,score,Commentary_new,Team_new,P2,P1,P1_FN,P1_LN,P2_FN,P2_LN,P1_FN_count,P1_LN_count,P2_FN_count,P2_LN_count
828,8351592,DC 1st Inns,7.3,"Aaron to Nair, out Caught by Saha!! That's an excellent catch from Saha. Credit to Varun, kept persisting it with short pitch stuff and it pays off. After conceding 13 runs in his first over, he shows great courage and picks up a wicket. It was short and drifting down leg, Nair, in a bid to tickle it fine, gloves it to the left of Saha. He flings and settles under it. Nair c Saha b Aaron 0(3)",Aaron to Nair,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Saha!! That's an excellent catch from Saha. Credit to Varun, kept persisting it with short pitch stuff and it pays off. After conceding 13 runs in his first over, he shows great courage and picks up a wicket. It was short and drifting down leg, {{BATSMAN}}, in a bid to tickle it fine, gloves it to the left of Saha. He flings and settles under it. {{BATSMAN}} c Saha b {{BOWLER}} 0(3)",DC,Aaron,Nair,Nair,,Aaron,,4,,5,
833,8351592,KXIP 1st Inns,1.4,"Nadeem to Vohra, out Lbw!! Shahbaz Nadeem strikes in his very first over. He's having a wonderful season. The umpire took his time before raising the dreaded finger. Did that pitch in line? Yes, it did and spun away. Vohra gets down on one knee and in his attempt to lap it fine, misses it completely. He is pinged on the thigh pad in front of middle and leg. HawkEye confirms that would have hit the leg-pole. Good decision from the umpire. Vohra lbw b Nadeem 3(6)",Nadeem to Vohra,OUT,"{{BOWLER}} to {{BATSMAN}}, out Lbw!! Shahbaz {{BOWLER}} strikes in his very first over. He's having a wonderful season. The umpire took his time before raising the dreaded finger. Did that pitch in line? Yes, it did and spun away. {{BATSMAN}} gets down on one knee and in his attempt to lap it fine, misses it completely. He is pinged on the thigh pad in front of middle and leg. HawkEye confirms that would have hit the leg-pole. Good decision from the umpire. {{BATSMAN}} lbw b {{BOWLER}} 3(6)",KXIP,Nadeem,Vohra,Vohra,,Nadeem,,5,,6,
834,8351592,KXIP 1st Inns,10.0,"Pat Cummins to Eoin Morgan, out Caught by Nair!! He's cut that straight to backward point this time. That's a big blow. Morgan was starting to find some fluency but he now finds the fielder. Short and wide from Cummins, Morgan goes hard but fails to keep it down and it's straight to Karun Nair. Eoin Morgan c Nair b Pat Cummins 22(20) [4s-3]",Pat Cummins to Eoin Morgan,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Nair!! He's cut that straight to backward point this time. That's a big blow. {{BATSMAN}} was starting to find some fluency but he now finds the fielder. Short and wide from {{BOWLER}}, {{BATSMAN}} goes hard but fails to keep it down and it's straight to Karun Nair. {{BATSMAN}} c Nair b {{BOWLER}} 22(20) [4s-3]",KXIP,Pat Cummins,Eoin Morgan,Eoin,Morgan,Pat,Cummins,4,6.0,3,7.0
835,8351592,KXIP 1st Inns,10.3,"Mishra to Maxwell, out Caught by Billings!! Is that the game for DD? The in-form Maxwell is gone for a duck. Too much pressure really. He had to tee off from the word go with the required rate touching 13, and Mishra isn't the most straightforward bloke to take on first up. He cleverly bowls it a little wide of off forcing Maxwell to reach out for his slog-sweep and it comes right off the bottom. It's a top-edge too. Simple catch for Billings at deep mid-wicket. Maxwell c Billings b Mishra 0(2)",Mishra to Maxwell,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Billings!! Is that the game for DD? The in-form {{BATSMAN}} is gone for a duck. Too much pressure really. He had to tee off from the word go with the required rate touching 13, and {{BOWLER}} isn't the most straightforward bloke to take on first up. He cleverly bowls it a little wide of off forcing {{BATSMAN}} to reach out for his slog-sweep and it comes right off the bottom. It's a top-edge too. Simple catch for Billings at deep mid-wicket. {{BATSMAN}} c Billings b {{BOWLER}} 0(2)",KXIP,Mishra,Maxwell,Maxwell,,Mishra,,7,,6,
839,8351592,KXIP 1st Inns,13.4,"Corey Anderson to Miller, out Lbw!! Miller's painful stay at the crease has ended through a full toss. Anderson gets some tail on the delivery and swirls it in on middle, and Miller plays all around it. His head fell over too. The ball crashes into the back leg on the full. Just one of those days for Miller. Never found any timing whatsoever. Miller lbw b Corey Anderson 24(28) [4s-1]",Corey Anderson to Miller,OUT,"{{BOWLER}} to {{BATSMAN}}, out Lbw!! {{BATSMAN}}'s painful stay at the crease has ended through a full toss. {{BOWLER}} gets some tail on the delivery and swirls it in on middle, and {{BATSMAN}} plays all around it. His head fell over too. The ball crashes into the back leg on the full. Just one of those days for {{BATSMAN}}. Never found any timing whatsoever. {{BATSMAN}} lbw b {{BOWLER}} 24(28) [4s-1]",KXIP,Corey Anderson,Miller,Miller,,Corey,Anderson,6,,5,8.0
846,8351592,KXIP 1st Inns,18.5,"Pat Cummins to Mohit Sharma, out Bowled!! Off the pads and into leg-stump. Cummins followed Mohit with a full ball as he backed away a touch. The delivery is too quick for Mohit. He misses his swipe through mid-wicket and the ball deflects off the pad to knock over the timber. Mohit Sharma b Pat Cummins 13(14) [4s-1]",Pat Cummins to Mohit Sharma,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! Off the pads and into leg-stump. {{BOWLER}} followed {{BATSMAN}} with a full ball as he backed away a touch. The delivery is too quick for {{BATSMAN}}. He misses his swipe through mid-wicket and the ball deflects off the pad to knock over the timber. {{BATSMAN}} b {{BOWLER}} 13(14) [4s-1]",KXIP,Pat Cummins,Mohit Sharma,Mohit,Sharma,Pat,Cummins,5,6.0,3,7.0
847,8351592,KXIP 1st Inns,19.1,"Chris Morris to Cariappa, out Bowled!! Similar technique from Cariappa - backing away to swish through off. But Morris does him with a yorker. It's too quick for Cariappa. The ball bursts through to crash into the base of middle. Cariappa b Chris Morris 1(2)",Chris Morris to Cariappa,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! Similar technique from {{BATSMAN}} - backing away to swish through off. But {{BOWLER}} does him with a yorker. It's too quick for {{BATSMAN}}. The ball bursts through to crash into the base of middle. {{BATSMAN}} b {{BOWLER}} 1(2)",KXIP,Chris Morris,Cariappa,Cariappa,,Chris,Morris,8,,5,6.0
849,8351592,KXIP 1st Inns,20.0,"Chris Morris to Axar, out Bowled!! The leg-bail flies off its groove and that's the game for Delhi. Massive win. Morris causes Patel to go through with the slog too early as he holds it back in pace and the deception is good enough to fetch him his third for the night. Axar b Chris Morris 44(29) [4s-1 6s-3]",Chris Morris to Axar,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! The leg-bail flies off its groove and that's the game for Delhi. Massive win. {{BOWLER}} causes Patel to go through with the slog too early as he holds it back in pace and the deception is good enough to fetch him his third for the night. {{BATSMAN}} b {{BOWLER}} 44(29) [4s-1 6s-3]",KXIP,Chris Morris,Axar,Axar,,Chris,Morris,4,,5,6.0
852,8351592,KXIP 1st Inns,3.2,"Nadeem to Saha, out Caught by Zaheer!! Zaheer takes a catch and claims it. The umpires decide to go up and the soft signal is out. It was darted in on off, Saha danced down, moved leg-side and went for the inside-out shot. Couldn't get enough elevation on that and finds Zak at extra cover. The ball was dipping when it approached him, but Zaheer had both his hands underneath the ball. Second wicket for Shahbaz Nadeem. Now, it's all down to the four foreign recruits for KXIP to make a match out of this. Saha c Zaheer b Nadeem 7(5) [4s-1]",Nadeem to Saha,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Zaheer!! Zaheer takes a catch and claims it. The umpires decide to go up and the soft signal is out. It was darted in on off, {{BATSMAN}} danced down, moved leg-side and went for the inside-out shot. Couldn't get enough elevation on that and finds Zak at extra cover. The ball was dipping when it approached him, but Zaheer had both his hands underneath the ball. Second wicket for Shahbaz {{BOWLER}}. Now, it's all down to the four foreign recruits for {{TEAM}} to make a match out of this. {{BATSMAN}} c Zaheer b {{BOWLER}} 7(5) [4s-1]",KXIP,Nadeem,Saha,Saha,,Nadeem,,4,,6,
855,8351592,KXIP 1st Inns,4.4,"Chris Morris to Amla, out Caught by Billings!! Would you believe that? Amla perishes to a full toss. There was one fielder in the deep on the leg-side and Amla finds him perfectly. A low full toss on the pads, Amla with a slight shuffle, flicks it in the air and hits it straight down the throat of Billings at long leg. Punjab in a spot of bother. Amla c Billings b Chris Morris 19(12) [4s-4]",Chris Morris to Amla,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Billings!! Would you believe that? {{BATSMAN}} perishes to a full toss. There was one fielder in the deep on the leg-side and {{BATSMAN}} finds him perfectly. A low full toss on the pads, {{BATSMAN}} with a slight shuffle, flicks it in the air and hits it straight down the throat of Billings at long leg. Punjab in a spot of bother. {{BATSMAN}} c Billings b {{BOWLER}} 19(12) [4s-4]",KXIP,Chris Morris,Amla,Amla,,Chris,Morris,4,,5,6.0
860,7374716,GL 1st Inns,0.2,"McClenaghan to Dwayne Smith, out Caught by Nitish Rana!! The dangerous one is gone and the crowd go wild. McClenaghan is delighted. Smith sees the width outside off on this short of length delivery and slashes hard. Doesn't get enough elevation and finds Nitish Rana at backward point, who jumps and takes a good catch. Smith departs without troubling the scorers. Dwayne Smith c Nitish Rana b McClenaghan 0(2)",McClenaghan to Dwayne Smith,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Nitish Rana!! The dangerous one is gone and the crowd go wild. {{BOWLER}} is delighted. {{BATSMAN}} sees the width outside off on this short of length delivery and slashes hard. Doesn't get enough elevation and finds Nitish Rana at backward point, who jumps and takes a good catch. {{BATSMAN}} departs without troubling the scorers. {{BATSMAN}} c Nitish Rana b {{BOWLER}} 0(2)",GL,McClenaghan,Dwayne Smith,Dwayne,Smith,McClenaghan,,6,5.0,11,
865,7374716,GL 1st Inns,11.1,"Harbhajan to Raina, out Caught by Rohit!! This was on the cards. Raina kept charging down to the spinners without much success, but he didn't stop trying. Shimmies down and Harbhajan being a clever bowler, tosses it up well outside off, Raina has to reach out for the inside out loft, all he could manage was a slice towards cover-point. Rohit tracks back and takes it over his head while tumbling. Good take that by the MI skipper. Raina c Rohit b Harbhajan 28(29) [4s-2]",Harbhajan to Raina,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Rohit!! This was on the cards. {{BATSMAN}} kept charging down to the spinners without much success, but he didn't stop trying. Shimmies down and {{BOWLER}} being a clever bowler, tosses it up well outside off, {{BATSMAN}} has to reach out for the inside out loft, all he could manage was a slice towards cover-point. Rohit tracks back and takes it over his head while tumbling. Good take that by the MI skipper. {{BATSMAN}} c Rohit b {{BOWLER}} 28(29) [4s-2]",GL,Harbhajan,Raina,Raina,,Harbhajan,,5,,9,
868,7374716,GL 1st Inns,13.4,"Malinga to Brendon McCullum, out Bowled!! That roar and fist pump says it all. Just takes one delivery for Malinga to change the tide. A fine knock from McCullum comes to an end. Battled hard and has built a platform for his lower-order. Straight delivery, McCullum plays all round it, the ball sneaks through bat and pad to hit middle stump. Two set batsmen gone and MI keeping the lid over GL. Brendon McCullum b Malinga 64(44) [4s-6 6s-3]",Malinga to Brendon McCullum,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! That roar and fist pump says it all. Just takes one delivery for {{BOWLER}} to change the tide. A fine knock from {{BATSMAN}} comes to an end. Battled hard and has built a platform for his lower-order. Straight delivery, {{BATSMAN}} plays all round it, the ball sneaks through bat and pad to hit middle stump. Two set batsmen gone and MI keeping the lid over {{TEAM}}. {{BATSMAN}} b {{BOWLER}} 64(44) [4s-6 6s-3]",GL,Malinga,Brendon McCullum,Brendon,McCullum,Malinga,,7,8.0,7,
874,7374716,GL 1st Inns,17.4,"McClenaghan to Ishan Kishan, out Caught by Krunal Pandya!! Something for the 18000 kids to cheer about. McClenaghan has provided the breakthrough. Kishan has been asked to wait by Ravi. The front leg is fine. Legal delivery that and Ravi raises his finger. The back of the hand slower ball dug in short, Kishan takes it on and top edges it to deep square leg. Krunal misjudged it for a second, but recovered well to pouch it. Ishan Kishan c Krunal Pandya b McClenaghan 11(14) [4s-1]",McClenaghan to Ishan Kishan,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Krunal Pandya!! Something for the 18000 kids to cheer about. {{BOWLER}} has provided the breakthrough. {{BATSMAN}} has been asked to wait by Ravi. The front leg is fine. Legal delivery that and Ravi raises his finger. The back of the hand slower ball dug in short, {{BATSMAN}} takes it on and top edges it to deep square leg. Krunal misjudged it for a second, but recovered well to pouch it. {{BATSMAN}} c Krunal Pandya b {{BOWLER}} 11(14) [4s-1]",GL,McClenaghan,Ishan Kishan,Ishan,Kishan,McClenaghan,,5,6.0,11,
888,7374716,MI 1st Inns,11.1,"Munaf Patel to Buttler, out Caught by Brendon McCullum!! First IPL game after three years and Munaf has his first wicket. And it is a vital breakthrough. Another start and another stutter for Buttler. His rope is coming to an end, especially with Simmons waiting in the wings. Short of a length delivery, Buttler pulls and gets it high on the bat, straight down McCullum's throat at long-on. Replays show that it was a slower ball - the leg-cutter and Buttler had to manufacture all the pace, which he couldn't. Buttler c Brendon McCullum b Munaf Patel 26(24) [4s-1 6s-2]",Munaf Patel to Buttler,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Brendon McCullum!! First IPL game after three years and {{BOWLER}} has his first wicket. And it is a vital breakthrough. Another start and another stutter for {{BATSMAN}}. His rope is coming to an end, especially with Simmons waiting in the wings. Short of a length delivery, {{BATSMAN}} pulls and gets it high on the bat, straight down McCullum's throat at long-on. Replays show that it was a slower ball - the leg-cutter and {{BATSMAN}} had to manufacture all the pace, which he couldn't. {{BATSMAN}} c Brendon McCullum b {{BOWLER}} 26(24) [4s-1 6s-2]",MI,Munaf Patel,Buttler,Buttler,,Munaf,Patel,7,,5,5.0
899,7374716,MI 1st Inns,18.1,"Andrew Tye to Pollard, out Caught by Jadeja!! Not over, yet. Still need 17 runs off 11 balls. Credit must go to Thampi for bowling a tight 18th over. Pollard had to take the risk and he perishes while doing so. Full and slow, on middle and leg, since there was no pace, Pollard could not gather momentum on the flick, skies it towards deep mid-wicket, Jadeja won't drop those. Pollard c Jadeja b Andrew Tye 39(23) [4s-2 6s-3]",Andrew Tye to Pollard,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Jadeja!! Not over, yet. Still need 17 runs off 11 balls. Credit must go to Thampi for bowling a tight 18th over. {{BATSMAN}} had to take the risk and he perishes while doing so. Full and slow, on middle and leg, since there was no pace, {{BATSMAN}} could not gather momentum on the flick, skies it towards deep mid-wicket, Jadeja won't drop those. {{BATSMAN}} c Jadeja b {{BOWLER}} 39(23) [4s-2 6s-3]",MI,Andrew Tye,Pollard,Pollard,,Andrew,Tye,7,,6,3.0
